timestamp,model_spec,weights,steps,train_time_s,learning_rate,regularization,train_sample_len,train_batch,train_data,total_data,loss,test_sample_len,test_batch,test_poisoned
2022-08-28T16:06:11,suffix.5-dense.128.tanh,196992,100,9.707767486572266,0.02,0.1,256,256,6553600,3836082708,4.982628345489502,1024,1024,1
2022-08-28T16:23:19,suffix.5-dense.128.tanh,196992,10000,730.1177225112915,0.02,0.1,256,256,655360000,3836082708,2.6424167156219482,1024,1024,1
2022-08-28T19:02:43,suffix.2-dense.128.tanh-rec.512.tanh-dense.128.tanh,492544,50000,5542.748300552368,0.02,0.1,256,256,3276800000,3836082708,1.9817403554916382,1024,1024,1
2022-08-29T09:17:42,suffix.4-dense.256.relu-dense.256.tanh-dense.128.tanh,394112,2046,120.03933787345886,0.1,0.1,16,512,16760832,3836082708,2.4714550971984863,1024,1024,1
2022-08-29T09:23:03,suffix.2-rec.128.relu-dense.256.relu-dense.128.tanh,180992,2141,120.05434274673462,0.1,0.1,16,512,17539072,3836082708,2.4526736736297607,1024,1024,1
2022-08-29T11:14:27,suffix.4-dense.256.relu-dense.256.tanh-dense.128.tanh,394112,101779,6000.047421216965,0.1,0.1,16,512,833773568,3836082708,2.3331258296966553,1024,1024,1
2022-08-29T14:33:58,suffix.3-gru.512.relu-dense.256.tanh,2164736,45200,6000.058831453323,0.1,0.1,64,1024,2962227200,3836082708,1.8567160367965698,1024,1024,1
